"","GSPC.Adjusted","time"
"336",5.3387872750933,1986.03835616438
"337",5.34314730890423,1986.04109589041
"338",5.33960321986916,1986.04383561644
"339",5.33527590271499,1986.05205479452
"340",5.3268561973392,1986.05479452055
"341",5.31561688819733,1986.05753424658
"342",5.31934473374011,1986.0602739726
"343",5.3299613379727,1986.06301369863
"344",5.33460107380345,1986.07123287671
"345",5.34620234973618,1986.07397260274
"346",5.34848749717325,1986.07671232877
"347",5.34391196366072,1986.07945205479
"348",5.35554799528043,1986.08219178082
"349",5.36578911437944,1986.0904109589
"350",5.36030573098582,1986.09315068493
"351",5.36110438751682,1986.09589041096
"352",5.36349631225751,1986.09863013699
"353",5.36858941021197,1986.10136986301
"354",5.37638892509065,1986.1095890411
"355",5.37490795944706,1986.11232876712
"356",5.37513951377959,1986.11506849315
"357",5.38173894708821,1986.11780821918
"358",5.39253601903493,1986.12054794521
"359",5.40470234376587,1986.13150684931
"360",5.39253601903493,1986.13424657534
"361",5.40366788665591,1986.13698630137
"362",5.41441006327507,1986.1397260274
"363",5.413162740387,1986.14794520548
"364",5.41070808084774,1986.15068493151
"365",5.41182457609721,1986.15342465753
"366",5.42393630561121,1986.15616438356
"367",5.42459752364469,1986.15890410959
"368",5.41796531994161,1986.16712328767
"369",5.41334106540044,1986.1698630137
"370",5.413162740387,1986.17260273973
"371",5.41667803534227,1986.17534246575
"372",5.41863056309054,1986.17808219178
"373",5.42309809227225,1986.18630136986
"374",5.44540027988151,1986.18904109589
"375",5.44906222313811,1986.19178082192
"376",5.45185358048693,1986.19452054795
"377",5.46615961475946,1986.19726027397
"378",5.4581802634119,1986.20547945205
"379",5.46289916262274,1986.20821917808
"380",5.46213547724432,1986.21095890411
"381",5.46611729722967,1986.21369863014
"382",5.45249660025334,1986.21643835616
"383",5.46098879291757,1986.22465753425
"384",5.45839331865507,1986.22739726027
"385",5.46932517608394,1986.2301369863
"386",5.47633802522491,1986.23287671233
"387",5.47604502921665,1986.24383561644
"388",5.46018107718681,1986.24657534247
"389",5.46260226555335,1986.24931506849
"390",5.4487611887456,1986.25205479452
"391",5.43236738341376,1986.25479452055
"392",5.43210499821553,1986.26301369863
"393",5.45326774367501,1986.26575342466
"394",5.4542521681688,1986.26849315068
"395",5.46569448441497,1986.27123287671
"396",5.46370468253911,1986.27397260274
"397",5.46924087417519,1986.28219178082
"398",5.47113555908437,1986.28493150685
"399",5.48984640822138,1986.28767123288
"400",5.49318488839579,1986.2904109589
"401",5.49050676316911,1986.29315068493
"402",5.50019644298737,1986.30136986301
"403",5.49067175079222,1986.30410958904
"404",5.4879041343334,1986.30684931507
"405",5.48902038389747,1986.3095890411
"406",5.49013532692834,1986.31232876712
"407",5.4933906154949,1986.32054794521
"408",5.48276164793381,1986.32328767123
"409",5.46179585252421,1986.32602739726
"410",5.46026615054375,1986.32876712329
"411",5.45869146779529,1986.33150684932
"412",5.47113555908437,1986.3397260274
"413",5.46907230804623,1986.34246575342
"414",5.46417073910639,1986.34520547945
"415",5.4686085350435,1986.34794520548
