"","A","B","C","loss","t_c","m","omega","phi"
"53",8.4,-0.8,0.01,9.9265189436448,2000.00865894019,0.442214315322538,11.7585407509857,3.77870212271267
"54",8.4,-0.8,0.04,9.95221047062941,2000.03917033433,0.419704778119922,8.82744453001457,5.23576419942525
"55",8.4,-0.8,0.05,10.0318302512737,2000.02065865717,0.435316425592949,9.35494218673557,6.16641234973815
"56",8.5,-0.9,0.01,10.2046266759445,2000.03642224961,0.386105703903983,10.0667133626606,0.212184553812641
"57",8.3,-0.7,0.02,10.2100216927781,2000.02043963246,0.463172219476352,7.54527055344079,2.983077131803
"58",8.4,-0.8,0.02,10.3172212162387,2000.0060309735,0.448040341772139,10.2313865511678,0.0738658395972812
"59",8.3,-0.7,0.01,10.3981443983216,2000.02185762695,0.469428673790147,6.30725973957063,4.59095057847543
"60",8.3,-0.7,0.05,10.6165393179369,2000.00581647027,0.483129717626919,8.6581641457354,4.20936358356353
"61",8.5,-0.9,0.02,10.9986540758814,2000.03638107879,0.391554978862405,7.64077311156628,4.4801540044353
"62",8.3,-0.7,0.04,11.0360139177689,2000.01910873804,0.491606778434167,9.2232149875878,0.298276284092104
"63",8.5,-0.7,0.05,11.1414038094659,2000.44862923855,0.526268707464139,10.5574280003784,3.49628050198712
"64",8.5,-0.9,0.05,12.5867000652429,2000.06361563153,0.375502201355994,6.64923124267565,0.667742194698854
"65",8.5,-0.9,0.04,13.0388565015766,1999.99392178459,0.410917803924531,11.9813889638366,2.17820077594065
"66",8.4,-0.9,0.02,21.0084780925746,1999.9938590715,0.346476235489051,12.7377232877382,4.28982564470849
"67",8.4,-0.9,0.03,22.2916053143843,2000.00637532979,0.352967738111814,9.99885465472471,6.20448938558238
"68",8.4,-0.9,0.04,22.4303469306858,2000.00596786638,0.325421287926535,12.5385861650187,4.48045360445008
"69",8.3,-0.8,0.01,22.5945215767557,2000.00105805562,0.37742677188168,6.1753257905754,0.49655512423024
"70",8.4,-0.9,0.05,23.4953164695251,2000.01338106757,0.351641191945722,12.2217358346873,4.1805490101247
"71",8.4,-0.9,0.01,24.1370131178363,2000.01132921338,0.341010831513753,10.8500719217506,4.50497094209941
"72",8.3,-0.8,0.04,24.686513413187,2000.02095203868,0.38376227390642,10.3909324024571,6.12922084112634
"73",8.3,-0.8,0.03,24.7173088859343,2000.02244182294,0.376213430458059,10.1881440318345,1.33281978578913
"74",8.3,-0.8,0.02,26.4717756282534,2000.01743084105,0.35166619643569,8.37332341331057,5.71491617539975
"75",8.3,-0.8,0.05,27.2200333183479,2000.04556584877,0.367372661146025,6.86200902645942,0.624483314789059
"76",8.3,-0.9,0.05,46.7548672520891,1999.99560053405,0.300893126893789,12.0010058901195,3.44560304526954
"77",8.3,-0.9,0.04,47.0197712988299,1999.99837384597,0.292162904640039,11.1960612737263,2.09834853317231
"78",8.3,-0.9,0.02,47.6314245957209,1999.99352976283,0.314138920294742,6.40664300989981,0.378519274717609
"79",8.3,-0.9,0.01,48.012985314367,2000.00750446873,0.287034512870014,9.92264159233309,5.44210398174922
"80",8.3,-0.9,0.03,48.6170658261243,2000.00535906671,0.273902776185423,8.07677466092476,2.40628952313726
