"","A","B","C","loss","t_c","m","omega","phi"
"136",7.9,-0.2,0.02,0.10966153146525,1995.85757660563,0.888546497498949,12.6673823617166,2.53161668704431
"137",7.8,-0.1,0.03,0.113690860597324,1997.25636108227,0.895382763786862,11.1468267291396,0.273973019877885
"138",7.8,-0.7,0.02,0.113827041834035,1993.98441821189,0.847112155271073,7.96339085372165,4.11743018049971
"139",7.8,-0.7,0.01,0.114856139661838,1993.99704369165,0.829961872845888,9.44904969698594,2.55362514968988
"140",7.8,-0.2,0.02,0.115106701531646,1995.3281487918,0.870712449898322,10.6273343749344,4.38676828798536
"141",7.8,-0.3,0.01,0.115851992478681,1994.67137144219,0.898923878433804,9.35192667894686,5.3711297606566
"142",7.7,-0.2,0.02,0.116551078971826,1994.74276660095,0.766600722881655,12.5780785708145,0.404066974828531
"143",7.9,-0.8,0.05,0.117142458146919,1994.05888926416,0.819865897980829,6.46404592048687,2.37128065026385
"144",8,-0.3,0.01,0.117726883969427,1995.41227077219,0.896451669962456,11.3816193293314,4.929867847161
"145",7.6,-0.2,0.03,0.118101913427654,1994.04731166945,0.655781887223323,6.2871298614967,0.042241939477763
"146",7.9,-0.3,0.01,0.120541427113497,1995.0814337132,0.868878344011804,10.2544828239285,2.94245789275532
"147",7.7,-0.3,0.01,0.120926960915739,1994.2647060689,0.82851144556577,8.22162684103629,1.49546465401026
"148",7.6,-0.3,0.01,0.122765966108865,1993.91316019968,0.80049577569589,8.65353829429175,1.36039608416693
"149",7.6,-0.6,0.04,0.123015664302549,1993.78089761493,0.893648105890801,11.2926181786849,3.53220572309488
"150",7.9,-0.8,0.02,0.127974539929192,1994.04505336478,0.744128491046528,6.00415326554018,1.18840851175229
"151",7.6,-0.6,0.02,0.128367054286397,1993.78830378743,0.896194311603904,12.5567469161469,2.00676163493419
"152",8,-0.2,0.02,0.129740225882705,1996.6914051106,0.857157398077349,9.81309627563072,3.36507786554878
"153",7.8,-0.8,0.05,0.131374715380384,1993.95204553233,0.854388610087335,6.39585124068738,5.86278319621659
"154",7.6,-0.6,0.03,0.131579302466511,1993.78570946965,0.885395501678189,12.1640283028052,3.57463580163987
"155",7.6,-0.2,0.02,0.13514742841305,1994.11611140527,0.886250187580784,9.59869477746543,5.13521894214599
"156",7.9,-0.8,0.01,0.135642959561797,1994.06158651854,0.8126262533168,6.31274098965029,1.06955507487339
"157",7.7,-0.7,0.02,0.136493825595711,1993.88800797665,0.893093816873928,7.80944527433409,0.0962766963908503
"158",7.7,-0.7,0.01,0.136783809940762,1993.86892180276,0.866895799121509,12.1519467296312,6.07754859255644
"159",8,-0.9,0.03,0.138816035806716,1994.09131217833,0.71222158142676,7.25364893104415,1.00901105787111
"160",7.7,-0.7,0.04,0.138913737251275,1993.87418964482,0.86319150114432,6.16305212855029,4.79033669253025
"161",7.6,-0.6,0.01,0.141140943283772,1993.79451379544,0.890515906363726,7.78683888225351,4.02977143674213
"162",7.9,-0.1,0.03,0.144248172206392,1997.74332627817,0.872631177864969,12.4876890080826,2.7884328484835
"163",8,-0.9,0.02,0.14560567372889,1994.10624957185,0.799362136889249,8.01928452157881,1.29060587070155
"164",7.7,-0.7,0.03,0.146578135015197,1993.85405951125,0.839558872052779,12.1290396821375,0.102191171293422
"165",7.7,-0.7,0.05,0.146687350817876,1993.85513225174,0.831072584943225,9.80221138995451,3.23623390412062
"166",7.6,-0.1,0.02,0.148704141283517,1994.90617538515,0.815130688839902,12.2092179590836,2.05292005748824
"167",7.9,-0.2,0.01,0.151270739163967,1995.90010582197,0.892223820183426,12.1467027232284,2.72944189335344
"168",7.7,-0.1,0.02,0.152184698072547,1996.36736415319,0.894456657767296,12.9845711271046,6.04188147774271
"169",7.8,-0.1,0.02,0.154867416381734,1997.21678993579,0.863279401045293,10.9682292103535,6.05926838004936
"170",7.8,-0.8,0.03,0.154898250240103,1993.94966767953,0.87119373359407,6.523821826869,5.038853239381
"171",7.7,-0.2,0.01,0.157106370605603,1994.73100917716,0.874008130002767,9.22069366563422,6.23662808218524
"172",7.6,-0.6,0.05,0.157889606568602,1993.79507798833,0.884021026765307,11.6910534560448,2.98172434780459
"173",8,-0.9,0.01,0.159210762931341,1994.09111773416,0.733480141622325,7.29815761224988,1.22103658005373
"174",8,-0.2,0.01,0.1592143083683,1996.48050022195,0.893715007882565,9.25312451653493,1.93836456128153
"175",7.8,-0.8,0.02,0.160148564636795,1993.94512143909,0.851842998061329,6.39836063701659,0.357137885079765
"176",7.6,-0.2,0.01,0.16174767498887,1994.16470867403,0.877266662754118,6.36329524909767,1.23633896795104
"177",7.8,-0.2,0.01,0.161990951249671,1995.25576697965,0.839376062620431,12.4899423002498,4.29242957744702
"178",7.8,-0.8,0.04,0.171399790019773,1993.95019524893,0.888827849365771,9.69633090728894,5.92597578178238
